 AdditionalInfo,Address,City,CountryId,Email,Id,Latitude,Longitude,Phone,Phone2,Phone3,Point,StateProvinceId,StoreId,StoreLocatorName,ZipCode,TradingMonFri,TradingSat,TradingSunPub
NULL,Shop 5 Mount Ayliff Mall Main Road Mount Ayliff ,MOUNT AYLIFF,73,NULL,1132,-30.79948418,29.36612342,039 200 9109,,,MOUNT AYLIFF,76,Lewis Stores,MOUNT AYLIFF,4735,08:00 - 17:00,08:00 - 13:00,CLOSED
NULL,Shop No 64 Botshabelo Mall Jazzman Street Botshabelo,BOTSHABELO,73,NULL,1133,-29.201974,26.712146,051 054 5238,,,BOTSHABELO,77,Lewis Stores,BOTSHABELO,9781,08:00 - 17:00,08:00 - 13:00,09:00 - 13:00
NULL,Shop no8 Steilloop Shopping Centre N11 Road Steilloop,STEILLOOP,73,NULL,1134,-23.430513,28.619962,015 007 9039,,,STEILLOOP,80,Lewis Stores,STEILLOOP,0617,07:30 - 17:30,08:00 - 15:00,CLOSED
NULL,Shop 12 Tonga Mall Phase2 Portion of Farm Tonga No 475JU Tonga,TONGA,73,NULL,1135,-25.685312,31.781982,013 007 9138,,,TONGA,81,Lewis Stores,TONGA,1331,08:00 - 17:00,08:00 - 13:00,CLOSED
NULL,"Shop 31, Phola Park Shpng Located on Moloto Road Phola Park Kwamhlanga",PHOLA PARK,73,NULL,1136,-25.40268489,28.77267234,013 007 9225,,,PHOLA PARK,81,Lewis Stores,PHOLA PARK,1022,08:00 - 17:00,08:00 - 15:00,09:00 - 13:00
NULL,"Shop 2 Special  Supermarket Bld Erf 57, Main Road Omuthiya",OMUTHIYA,182,NULL,1137,-18.358823,16.580117,00264 6524 4010,00264 6524 4258,00264 6524 4246,OMUTHIYA,False,Lewis Stores,OMUTHIYA,9000,08:00 - 17:00,08:00 - 13:00,CLOSED
NULL,"Unit 4 Town Square Erf 112, 113, 114 Oshifo Namibia",OSHIFO,182,NULL,1138,-17.43447739,14.43071008,00264 6527 2158,00264 6527 2119,00264 6527 2192,OSHIFO,False,Lewis Stores,OSHIFO,9000,08:00 - 17:00,08:00 - 13:00,CLOSED
NULL,Shop no 3B Pick n Pay Shopp Centre Rhodium Avenue Steelpoort,STEELPOORT,73,NULL,1139,-24.729961,30.207448,013 007 9129,,,STEELPOORT,80,Lewis Stores,STEELPOORT,1133,08:00 - 18:00,08:00 - 15:00,CLOSED
NULL,Shop 01A Thulamahashe Mal Erven 64  100 (ERF 1137) Cnr Main & Skukuza Roads Thulamahashe B,Thulamahashe,73,NULL,1140,-24.722749,31.210711,013 007 9243,,,Thulamahashe,81,Lewis Stores,Thulamahashe,1365,08:00 - 17:00,08:00 - 13:00,CLOSED
NULL,"Unit 24, Greenwell Complx Eenhana Namibia ",Eenhana,182,NULL,1141,-17.48127125,16.3320447,00264 6526 3993,00264 6526 3925,,Eenhana,False,Lewis Stores,Eenhana,9000,08:00 - 17:00,08:00 - 13:00,CLOSED
NULL,Shop 7C Mams Mall Mamelodi East Pretoria,Mamelodi,73,NULL,1142,-25.70288754,28.42136252,012 054 6873,,,Mamelodi,78,Lewis Stores,Mamelodi,0002,08:00 - 17:00,08:00 - 15:00,09:00 - 13:00
NULL,CO24 Bopedi Shopp Centre Main Road Apel ,Apel,73,NULL,1148,-24.420616,29.789584,015 007 8213,,,Apel,80,Lewis Stores,Apel,0739,08:00 - 18:00,08:00 - 15:00,CLOSED
NULL,Shop U045 Tlhabane Square Cnr Monareng & Motsatsi Tlhabane ,Tlhabane,73,NULL,1150,-25.64651853,27.21263703,014 007 9428,,,Tlhabane,83,Lewis Stores,Tlhabane,0299,08:00 - 17:00,08:00 - 13:00,09:00 - 13:00
NULL,Shop 2A Motherwell Shopping Centr Cnr Tynira & Nyara Stree Motherwell,Motherwell,73,NULL,1154,-33.81079,25.59432,041 054 5370,,,Motherwell,76,Lewis Stores,Motherwell,6211,08:00 - 17:00,08:00 - 13:00,CLOSED
NULL,"Shop 38B,  Nkuna Kraal Nkuzana  ",Nkuzana,73,NULL,1175,-23.211803,30.309637,015 007 8209,,,Nkuzana,80,Lewis Stores,Nkuzana,0920,08:00 - 17:00,08:00 - 13:00,09:00 - 15:00
NULL,Shop no23 Libode Shopping Centre Erf 1294 Libode,Libode,73,NULL,1156,-31.54099368,29.01784568,043 054 0419,,,Libode,76,Lewis Stores,Libode,5160,08:00 - 17:00,08:00 - 13:00,CLOSED
NULL,"Shop no08a, Ekaya Mall Cnr R580 & R549 Roads Embalenhle ",Embalenhle,73,NULL,1176,-26.524455,29.094460,017 054 0245,,,Embalenhle,81,Lewis Stores,Embalenhle,2285,08:00 - 17:00,08:00 - 13:00,09:00 - 13:00
NULL,Shop 10a Khorixas Shp Cnt Main Road Khorixas Namibia,Khorixas,182,NULL,1151,-20.37404043,14.9697083,00264 6733 2359,00264 6733 2276,00264 6733 2371,Khorixas,False,Lewis Stores,Khorixas,9000,08:00 - 17:00,08:00 - 13:00,CLOSED
NULL,"Shop 60, Hebron Mall Hebron Road (M20) Hebron ",Hebron,73,NULL,1157,-25.556052,28.044129,012 054 5658,,,Hebron,83,Lewis Stores,Hebron,0193,08:00 - 17:00,08:00 - 15:00,08:00 -14:00
NULL,Shop 2 (b) Highflats Centre Main Road Highflats,Highflats,73,NULL,1158,-30.25882,30.19393,035 514 0118,,,Highflats,79,Lewis Stores,Highflats,3306,08:00 - 17:00,08:00 - 13:00,CLOSED
NULL,"Shop 8, Mamaila Mall D3150 Road Mamaila ",Mamaila,73,NULL,1159,-23.372732,30.207401,015 007 9068,,,Mamaila,80,Lewis Stores,Mamaila,0813,08:00 - 17:00,08:00 - 13:00,09:00-13:00
NULL,"Shop 2, Voortrekker Cntr Main Road Porterville ",Porterville,73,NULL,1160,-33.012328,18.9932,022 108 5007,,,Porterville,84,Lewis Stores,Porterville,6810,08:00 - 17:00,08:00 - 13:00,CLOSED
NULL,Shop 111 Protea Gardens Mall Cnr Alekhine & Chris Han Protea South,Protea South,73,NULL,1177,-26.285779,27.848612,012 054 6871,,,Protea South,78,Lewis Stores,Protea South,1818,08:00-17:00,08:00-13:00,
NULL,Shop 344 Kwamnyandu Shp 341 Griffiths Mxenge High Umlazi D Umlazi, Umlazi,73,NULL,1161,-29.972046,30.903904,031 0546 799,,, Umlazi,79,Lewis Stores, Umlazi,4031,08:00 - 17:00,08:00 - 13:00,CLOSED
NULL,"Shop 7, Kathlehong Crossi Erf 2192m cnr Venus Drive & Kaunda Stre Kathlehong South",Kathlehong South,73,NULL,1162,-26.377188,28.183492,010 510 5722,,,Kathlehong South,78,Lewis Stores,Kathlehong South,1431,08:00 - 17:00,08:00 - 13:00,CLOSED
NULL,Shop 15 Takelkop Mall Tafelkop  ,Tafelkop,73,NULL,1164,-25.029893,29.534244,014 007 9077,,,Tafelkop,80,Lewis Stores,Tafelkop,0474,08:00 - 17:00,08:00 - 17:00,09:00 - 13:00
NULL,Shop no1 situated on erf 106 Chatham Street Mthatha,Mthatha,73,NULL,1165,-31.587447,28.792905,047 108 5005,,,Mthatha,76,Lewis Stores,Mthatha,5100,08:00 - 17:00,08:00 - 13:00,CLOSED
NULL,"Shop 3, Midway Centre Jan van Riebeeck Drive Mbekweni ",Mbekweni,73,NULL,1155,-33.673508,18.998052,0210549040,,,Mbekweni,84,Lewis Stores,Mbekweni,7655,08:00 - 17:00,08:00 - 13:00,CLOSED
NULL,Shop 32 Mall Moutsiya Cnr R573 & R568 Roads Siyabuswa ,Siyabuswa,73,NULL,1172,-25.149114,29.085872,013 007 9197,,,Siyabuswa,81,Lewis Stores,Siyabuswa,0472,08:00 - 17:00,08:00 - 13:00,09:00 - 13:00
NULL,"Shop 12, Ngqeleni Mall Main Road Ngqeleni ",Ngqeleni,73,NULL,1178,-31.671970,29.027746,035 514 0166,,,Ngqeleni,76,Lewis Stores,Ngqeleni,5140,,,
NULL,"Shop 13a, Katale Square Marapyane  ",Marapyane,73,NULL,1174,-25.01021944,28.78514722,013 007 9236,,,Marapyane,81,Lewis Stores,Marapyane,0400,08:00-17:00,08:00-13:00,08:00-13:00
NULL,Shop no6 Gingindlovu Shopping Cent Cnr Main & Commercial Rd Gingindlovu,Gingindlovu,73,NULL,1173,-29.03123611,31.58388333,035 514 0148,,,Gingindlovu,79,Lewis Stores,Gingindlovu,3800,8:00 - 17:00,08:00 - 15:00,CLOSED
NULL,Shop 5 269 Independence Avenue Windhoek Namibia,Windhoek,182,NULL,1167,-22.564186,17.084003,00264 61 232074,00264 61 236010,00264 61 401416,Windhoek,False,Lewis Stores,Windhoek,9000,08:00 - 17:00,08:00 - 13:00,CLOSED
NULL,44 Trichardsdal Way Letsitele Tshilamba ,Letsitele,73,NULL,1168,-23.890896,30.386196,015 007 9485,,,Letsitele,80,Lewis Stores,Letsitele,0885,08:00 - 17:00,08:00 - 13:00,CLOSED
NULL,Shop 25 Tshaakhuma Mall Tshakhuma ,Tshakhuma,73,NULL,1169,-23.063768,30.30697,015 007 9486,,,Tshakhuma,80,Lewis Stores,Tshakhuma,0951,08:00 - 17:00,08:00 - 13:00,08:00 - 13:00
NULL,"Shop 35A The crossing Shopping Cen Cnr Nelson Mandela Drive & Sekame Street, Mafikeng",Mafikeng,73,NULL,1166,-25.836222,25.635294,018 108 5036,,,Mafikeng,83,Lewis Stores,Mafikeng,2745,08:00 - 17:00,08:00 - 13:00,09:00 - 13:00
NULL,"Shop L6, Kwabhaca Mall LCM Ludidi Street N2 Mount Frere ",Mount Frere,73,NULL,1171,-30.903315,28.991357,039 200 9103,,,Mount Frere,76,Lewis Stores,Mount Frere,5090,08:00 - 17:00,08:00 - 15:00,09:00 - 13:00
NULL,"Shop no 4, M&G Centre Mohale Street (Plot 12594 Mohales Hoek Lesotho",Mohales Hoek,155,NULL,1170,-30.151847,27.480601,0026622785855,0026622785085,0026622785095,Mohales Hoek,False,Lewis Stores,Mohales Hoek,9999,08:00 - 18:00,08:00 - 15:00,09:00 - 13:00
